78.416587,0.58851248,4.0776538,-6.1855287,0.20196578
0.58851248,0.03130726,-0.01389222,-0.06027469,0.01206871
4.0776538,-0.01389222,1.3834268,-0.49110293,-0.03829863
-6.1855287,-0.06027469,-0.49110293,0.55157369,-0.03962846
0.20196578,0.01206871,-0.03829863,-0.03962846,0.03029663
