9.88E+02,-1.047521,-1.90E+03,9.64E+02,-9.55E+01,4.80E+01,-9.88E-01,0.71307016
-1.047521,0.08871359,2.9507419,-1.49E+00,-9.46E-01,0.43485503,0.01263785,-0.00238117
-1.90E+03,2.9507419,4145.6892,-2.10E+03,-2.98E+02,153.58958,1.52E+00,-0.86589583
9.64E+02,-1.49E+00,-2.10E+03,1.07E+03,1.53E+02,-7.88E+01,-7.67E-01,0.43733948
-9.55E+01,-9.46E-01,-2.98E+02,1.53E+02,4.93E+02,-2.52E+02,2.91E-01,-0.58772874
4.80E+01,0.43485503,153.58958,-7.88E+01,-2.52E+02,128.93438,-1.17E-01,0.30265739
-9.88E-01,0.01263785,1.52E+00,-7.67E-01,2.91E-01,-1.17E-01,5.49E-02,-0.00151311
0.71307016,-0.00238117,-0.86589583,0.43733948,-0.58772874,0.30265739,-0.00151311,0.00511045
