id,z_2017_1055Sites,zbar_2017_1055Sites,x_2017_1055Sites,gamma_1055Sites,theta_1055Sites,d_theta_winsorized_2017,d_theta_winsorized_2006,pasture_area_2017,siteArea_ha_1055Sites,amazonBiomeArea_ha_1055Sites,forestArea_2017_ha_1055Sites,otherArea_2017_ha_1055Sites,forestArea_1995_ha_1055Sites,otherArea_1995_ha_1055Sites,z_1995_1055Sites,zbar_1995_1055Sites,gamma2010_1055Sites,gamma2017_1055Sites,gamma2018_1055Sites,gammaSD_1055Sites,alpha_1055Sites,kappa_1055Sites,zeta_1055Sites,zeta_alt_1055Sites,theta2017_1055Sites,theta2006_1055Sites,thetaSD_1055Sites,p_2017_1055Sites
209,283.2025487,452241.844,275272350.6,609.0653556,1.846883166,0,0,26502.34832,452560.9063,452560.9063,451958.6414,319.0498602,452183.5837,255.0432203,122.2920157,452305.8757,574.0535027,629.8332051,623.309359,24.89996687,0.045007414,2.094215255,0.00016616,0.00020579,1.680052983,2.013713349,0.166830183,44.75876047
210,211.150392,452236.6622,287708320.2,636.4869078,1.892005415,0,0,15530.94284,452560.9063,452560.9063,452025.5118,324.2347515,451075.2459,300.0981616,1185.553172,452260.7991,587.3346253,659.5310078,662.5950904,34.7784158,0.045007414,2.094215255,0.00016616,0.00020579,1.793710865,1.990299965,0.09829455,44.75876047
211,39.33369025,449965.9685,304018628.4,675.707115,1.203712476,0,0,3951.422949,452560.9063,452560.9063,449926.6348,2594.950679,448886.2464,2774.27659,900.3838913,449786.6303,618.9093567,705.8230994,702.3888889,40.18654385,0.045007414,2.094215255,0.00016616,0.00020579,1.398002885,1.009422067,0.194290409,44.75876047
212,773.5327376,447506.9797,301385208.7,674.6421401,1.203803044,0,0,3933.58948,452560.9063,452560.9063,446733.447,5053.931849,447118.3764,3848.086302,1594.444695,448712.8211,621.5721664,707.7801953,694.5740586,37.91145027,0.045007414,2.094215255,0.00016616,0.00020579,1.3981181,1.009487988,0.194315056,44.75876047
213,8939.564449,432120.8873,279722689.4,660.9996101,1.298290386,0,0,1091.299081,452560.9063,452560.9063,423181.3229,20440.01892,430660.1752,15532.15862,6368.571126,437028.7464,630.129085,679.6391356,673.2306098,21.98498417,0.045007414,2.094215255,0.00016616,0.00020579,1.495681277,1.100899496,0.19739089,44.75876047
214,14790.80868,360952.9325,198950850.6,574.7331581,1.778992395,0,0,2496.099243,452560.9063,452560.9063,346162.1238,91607.98388,349284.5839,93116.87621,10159.44444,359444.0284,583.5409836,568.0197065,572.6387841,6.507293988,0.045007414,2.094215255,0.00016616,0.00020579,1.792346519,1.765638272,0.013354123,44.75876047
215,2076.640053,325460.2481,175971802,544.1580762,1.782502022,0,0,1303.887488,452560.9063,452560.9063,323383.608,127100.6485,322193.9414,127742.4987,2624.45092,324818.3923,550.2741867,546.240974,535.959068,6.02685674,0.045007414,2.094215255,0.00016616,0.00020579,1.764615881,1.800388163,0.017886141,44.75876047
216,274.1736792,349072.4571,185209918.1,530.9943509,1.678398544,0,0,895.2721926,452560.9063,452560.9063,348798.2834,103488.4516,351060.1417,100903.3349,597.425091,351657.5668,524.4986161,540.1268716,528.357565,6.647058108,0.045007414,2.094215255,0.00016616,0.00020579,1.73558018,1.621216908,0.057181636,44.75876047
217,4636.369319,396492.3405,201071819.4,513.1268481,1.345530595,0,0,41750.3373,452560.9063,452560.9063,391855.9712,56068.56534,393099.1017,56201.31474,3260.49466,396359.5964,502.1064457,519.9341428,517.3399558,7.864239888,0.045007414,2.094215255,0.00016616,0.00020579,1.331403486,1.359657704,0.014127109,44.75876047
218,2464.88126,107742.0341,45050004.14,427.9181466,1.355030033,0,0,79335.34159,452560.9063,452560.9063,105277.1529,344818.8631,112228.1299,339525.1798,807.5921302,113035.7221,428.8671498,427.5359712,427.3513189,0.675267504,0.045007414,2.094215255,0.00016616,0.00020579,1.450325328,1.259734737,0.095295295,44.75876047
219,6851.839045,37550.62168,9435611.942,307.3611111,1.263686709,0,0,151832.6588,452560.9063,427374.7338,30698.78264,389982.7109,38502.04999,385272.3292,3755.831033,42257.88102,333.0833333,289.75,299.25,18.59725853,0.045007414,2.094215255,0.00016616,0.00020579,1.515777083,1.011596336,0.252090373,44.75876047
220,3704.518349,29602.53374,8698061.807,335.8582375,1.250215119,0,0,57582.47572,452560.9063,188149.2147,25898.0154,158516.8241,26608.34607,157975.0906,3554.424617,30162.77069,312.1724138,342.2011494,353.2011494,17.34000548,0.045007414,2.094215255,0.00016616,0.00020579,1.528887634,0.971542603,0.278672516,44.75876047
221,10765.54138,71834.12957,19149480.76,313.5733333,1.858253507,0,0,3013.196297,452560.9063,145785.2226,61068.58819,74309.91769,61242.3729,72165.42649,12732.58352,73974.95642,319.11,309.7966667,311.8133333,4.000645318,0.045007414,2.094215255,0.00016616,0.00020579,2.081040197,1.635466817,0.22278669,44.75876047
222,2671.472514,13535.16905,2429846.791,223.6666667,1.886388008,0,0,1674.65599,452560.9063,40917.58329,10863.69653,27696.28085,11384.77839,27121.1155,2717.957986,14102.73638,246.5833333,215.4166667,209,16.41490402,0.045007414,2.094215255,0.00016616,0.00020579,2.135234742,1.637541273,0.248846734,44.75876047
223,14.47988196,237113.3456,134326717.3,566.5430618,0.009565399,1,1,2.807715225,452496.3125,238590.1128,237098.8657,1708.536681,236856.5593,1847.25762,117.3585515,236973.9179,547.7048976,577.2966017,574.6276862,13.36508141,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
224,6.167357041,450891.0236,245631540.8,544.7766484,0.009565399,1,1,5.299721696,452496.3125,452496.3125,450884.8562,1605.300468,451121.7145,1351.902605,22.70302468,451144.4176,534.5406568,553.8085744,545.9807141,7.912036956,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
225,23.50746285,448958.3959,232316760.5,517.4843089,0.009565399,1,1,3.225855343,452496.3125,452496.3125,448934.8884,3537.917663,448447.5786,4037.294921,11.44089454,448459.0194,502.942074,530.8352713,518.6755814,11.41846348,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
226,24.75881037,448935.6971,232671797.7,518.3028031,0.009565399,1,1,0.418556542,452496.3125,452496.3125,448910.9383,3560.620825,448463.3026,4030.859416,2.145167675,448465.4477,509.4260323,524.632377,520.85,6.463971402,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
227,51.39464201,451288.6794,238002971.4,527.4452697,0.009565399,1,1,3.167383901,452496.3125,452496.3125,451237.2848,1207.639993,450883.3189,1334.830564,278.1567373,451161.4756,521.0006516,532.7933281,528.5418296,4.876381017,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
228,99.66091851,450861.6109,251140930.1,557.1475811,0.009565399,1,1,6.140996152,452496.3125,452496.3125,450761.9499,1634.707158,450566.1144,1702.726879,227.4771595,450793.5915,553.0628579,561.5873786,556.7925068,3.489166277,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
229,466.0376658,446647.5227,246268997,551.9480419,0.009565399,1,1,6.134341147,452496.3125,452496.3125,446181.4851,5848.799687,442527.3621,6060.366871,3908.584816,446435.9469,541.2375683,559.6896175,554.9169399,7.820072302,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
230,73.38261403,448652.0936,242424524.8,540.428065,0.013217698,0,0,5.500139892,452496.3125,452496.3125,448578.711,3844.229763,448229.5729,4222.315593,44.42284681,448273.9958,529.5253096,547.617259,544.1416263,7.838901336,0.045007414,2.094215255,0.00016616,0.00020579,0.021937046,0.00449835,0.008719348,44.75876047
231,9.206344461,448071.5598,222587727.8,496.7784642,0.086504793,0,0,1.807555268,452496.3125,452496.3125,448062.3534,4424.765776,447856.3229,4603.082919,36.91476169,447893.2376,484.7550796,503.3617518,502.2185612,8.514616995,0.045007414,2.094215255,0.00016616,0.00020579,0.168511237,0.00449835,0.082006444,44.75876047
232,50.41143945,443124.2575,210613011.3,475.3451668,0.182330693,0,0,1.696856218,452496.3125,452496.3125,443073.8461,9372.058676,443101.6531,9285.090225,109.5823181,443211.2354,462.2395234,481.3011768,482.4948002,9.279892268,0.045007414,2.094215255,0.00016616,0.00020579,0.182330693,,,44.75876047
233,1611.378504,421056.1158,196405468.8,468.2511218,0.182330693,0,0,1.693850558,452496.3125,452496.3125,419444.7373,31440.20322,421309.3153,30484.70916,702.2742514,422011.5895,460.8623512,471.5776987,472.3133155,5.233273766,0.045007414,2.094215255,0.00016616,0.00020579,0.182330693,,,44.75876047
234,3958.907003,367348.7118,164736956.6,453.3340078,0.11069452,0,0,1.762697223,452496.3125,452496.3125,363389.8048,85147.60705,368298.8289,82446.47996,1750.993169,370049.8221,443.3488372,459.0362395,457.6169468,7.084317053,0.045007414,2.094215255,0.00016616,0.00020579,0.175509955,0.045879084,0.064815435,44.75876047
235,5855.145852,310512.4029,144704624.2,474.9751429,0.058394755,0,0,1817.062249,452496.3125,452496.3125,304657.257,141983.9198,312899.3428,138746.9419,850.0226918,313749.3655,472.250539,477.6386393,475.0362505,2.200107072,0.045007414,2.094215255,0.00016616,0.00020579,0.019233486,0.097556023,0.039161268,44.75876047
236,4201.221414,432935.9711,217534917.2,507.3881167,0.318349558,0,0,3128.331668,452496.3125,452496.3125,428734.7497,19560.35401,430463.2057,21420.57282,612.5347522,431075.7404,500.5614609,511.7533388,509.8495503,4.889343811,0.045007414,2.094215255,0.00016616,0.00020579,0.078330027,0.558369089,0.240019531,44.75876047
237,63.01429849,451780.6235,235768677.3,521.9382032,0.817374813,0,0,774.64611,452496.3125,452496.3125,451717.6092,715.6815716,451760.2502,691.9953427,44.0653213,451804.3155,507.5359968,530.5121308,527.7664821,10.24539925,0.045007414,2.094215255,0.00016616,0.00020579,0.480030513,1.154719112,0.337344299,44.75876047
238,6871.597902,412729.0252,220651388,543.6672417,0.916341608,0,0,2267.698531,452496.3125,452496.3125,405857.4273,39767.29783,406464.407,41902.09708,4129.805468,410594.2125,533.7304469,548.2143299,549.0569483,7.034790665,0.045007414,2.094215255,0.00016616,0.00020579,0.561107768,1.271575449,0.35523384,44.75876047
239,1200.042528,410973.7228,231979547,566.116269,0.979613797,0,0,2617.656558,452496.3125,452496.3125,409773.6803,41522.57969,407961.9113,44153.62968,380.7672734,408342.6786,553.6470413,574.6713823,570.0303835,9.018349695,0.045007414,2.094215255,0.00016616,0.00020579,0.63773204,1.321495554,0.341881757,44.75876047
240,227.1196373,451368.5769,263122956.1,583.2382547,1.043952025,0,0,3306.1018,452496.3125,452496.3125,451141.4572,1127.73254,451146.6356,1112.984524,236.6835015,451383.3191,557.8859861,598.7675509,593.0612272,18.07749388,0.045007414,2.094215255,0.00016616,0.00020579,0.716308046,1.371596005,0.32764398,44.75876047
241,15.01617352,449505.1542,268214685.6,596.7087215,1.204692058,0,0,3986.008932,452496.3125,452496.3125,449490.138,2991.168158,449437.383,2937.002831,121.9170256,449559.3,579.1781832,606.1543737,604.7936077,12.40840443,0.045007414,2.094215255,0.00016616,0.00020579,0.849768873,1.559615242,0.354923185,44.75876047
242,430.7318068,450660.6811,269975878.9,599.6399825,1.275888272,0,0,2052.885698,452496.3125,452496.3125,450229.9493,1835.637805,450392.0713,1828.844936,275.3859006,450667.4572,581.0268732,607.6940259,610.1990484,13.2011278,0.045007414,2.094215255,0.00016616,0.00020579,0.978197118,1.573579427,0.297691155,44.75876047
243,1236.421085,445907.4289,270666309.5,608.6889065,0.772092257,0,0,2027.144204,452496.3125,452496.3125,444671.0078,6588.882796,444774.7917,6611.317512,1110.213687,445885.0054,581.9702004,622.2440665,621.8524525,18.89365467,0.045007414,2.094215255,0.00016616,0.00020579,0.796733969,0.747450546,0.024641711,44.75876047
244,2706.03958,431061.0932,255391547.7,596.2146251,0.686169374,0,0,2189.178564,452496.3125,452496.3125,428355.0536,21435.2315,429296.0677,21666.72932,1533.526737,430829.5945,574.8480994,606.1863689,607.609407,15.11958056,0.045007414,2.094215255,0.00016616,0.00020579,0.784390657,0.587948092,0.098221283,44.75876047
245,12627.61944,434892.621,252484030.7,597.927912,1.346292999,0,0,7749.29864,452496.3125,452496.3125,422265.0015,17603.69238,424360.5581,18923.59677,9212.154217,433572.7124,579.6932515,608.079101,606.0113835,12.92145493,0.045007414,2.094215255,0.00016616,0.00020579,1.205609086,1.486976912,0.140683913,44.75876047
246,17159.01839,444474.803,254251654.3,594.997104,1.578888717,0,0,20180.61577,452496.3125,452496.3125,427315.7846,8021.496819,437679.1033,7935.153754,6882.05544,444561.1587,585.8145091,603.1156965,596.0611063,7.103137655,0.045007414,2.094215255,0.00016616,0.00020579,1.455538286,1.702239147,0.123350431,44.75876047
247,3677.264411,429817.4153,233490661.4,547.9198825,1.789619772,0,0,27526.06983,452496.3125,452496.3125,426140.1509,22678.89089,427454.7926,23331.02322,1710.503132,429165.2957,537.1265573,552.8661501,553.7669401,7.64088816,0.045007414,2.094215255,0.00016616,0.00020579,1.631254158,1.947985387,0.158365615,44.75876047
248,11724.59301,442972.921,256980418,595.8989318,1.978583243,0,0,22751.31999,452496.3125,452496.3125,431248.328,9523.383024,433195.7066,11615.81523,7684.794857,440880.5015,557.8442368,617.5223353,612.3302234,26.99208981,0.045007414,2.094215255,0.00016616,0.00020579,1.836577706,2.120588781,0.142005537,44.75876047
249,37119.62366,447025.3264,231865126.8,565.6547963,1.814983965,0,0,10652.41642,452496.3125,452496.3125,409905.7027,5470.98188,443957.3852,3932.003127,4606.92627,448564.3115,540.238691,576.6830286,580.0426692,18.02416156,0.045007414,2.094215255,0.00016616,0.00020579,1.670588783,1.959379147,0.144395182,44.75876047
250,20219.00992,423024.8438,239544182.2,594.6889595,1.203712476,0,0,3951.323833,452496.3125,452496.3125,402805.8338,29471.47718,418873.1434,23849.61765,9773.563239,428646.7066,574.1945332,608.0367021,601.8356432,14.71120696,0.045007414,2.094215255,0.00016616,0.00020579,1.398002885,1.009422067,0.194290409,44.75876047
251,20843.43304,386692.0383,216649711.3,592.1840571,1.322620987,0,0,4781.440467,452496.3125,452496.3125,365848.6052,65804.27256,386264.6189,52704.35673,13527.33856,399791.9575,597.2034168,594.5915382,584.7572163,5.358728111,0.045007414,2.094215255,0.00016616,0.00020579,1.577137165,1.068104809,0.254516178,44.75876047
252,5864.620217,358566.1342,199755934.8,566.3597315,1.75995208,0,0,4278.213681,452496.3125,452496.3125,352701.514,93927.60008,351516.3864,94438.59716,6538.73929,358055.1257,555.2686801,572.6201342,571.1903803,7.864248887,0.045007414,2.094215255,0.00016616,0.00020579,1.784398813,1.735505346,0.024446733,44.75876047
253,410.2633305,391780.5511,217644713.4,556.1094446,1.849451997,0,0,784.4784427,452496.3125,452496.3125,391370.2878,60715.75717,391953.6949,59851.87982,690.7439886,392644.4389,544.6313488,564.559799,559.1371859,8.412736178,0.045007414,2.094215255,0.00016616,0.00020579,1.785798968,1.913105027,0.063653029,44.75876047
254,1000.363182,416791.3281,213167135.1,512.6786128,1.755183372,0,0,702.7815907,452496.3125,452496.3125,415790.965,35704.9773,417449.3775,34690.49118,356.4553675,417805.8329,507.3092734,517.4980934,513.2284716,4.177700463,0.045007414,2.094215255,0.00016616,0.00020579,1.822389578,1.687977165,0.067206206,44.75876047
255,465.1438866,448782.6688,233144723.2,520.0437419,1.738731345,0,0,3265.466323,452496.3125,452496.3125,448317.525,3713.642652,448244.0563,3644.371735,607.8869107,448851.9432,513.9277588,523.5252913,522.6781756,4.338458872,0.045007414,2.094215255,0.00016616,0.00020579,1.816990735,1.660471956,0.07825939,44.75876047
256,2560.078856,302716.2463,137350734.3,457.5975748,1.695838945,0,0,14945.80137,452496.3125,452496.3125,300156.1674,149780.0824,291403.7926,157917.0627,3175.473891,294579.2665,458.1696429,456.6225854,458.000496,0.692871233,0.045007414,2.094215255,0.00016616,0.00020579,1.817207636,1.574470255,0.121368691,44.75876047
257,3379.443504,117503.076,37514546.83,328.7184784,1.550446089,0,0,42485.66279,452496.3125,452496.3125,114123.6325,334993.242,113243.1411,336005.9177,3247.247622,116490.3887,354.21875,319.2662942,312.6703911,18.23137172,0.045007414,2.094215255,0.00016616,0.00020579,1.71013688,1.390755298,0.159690791,44.75876047
258,101562.5174,301644.805,78551596.24,392.5964519,1.797586903,0,0,20597.1828,452496.3125,452496.3125,200082.2877,150851.5007,222313.2934,142616.9129,87566.10626,309879.3996,394.65157,387.1973526,395.9404332,3.853829049,0.045007414,2.094215255,0.00016616,0.00020579,1.935376937,1.659796868,0.137790034,44.75876047
259,196908.9611,435524.1838,75776471.82,317.5676346,1.957530454,0,0,60733.08121,452496.3125,452496.3125,238615.2226,16972.12029,299244.2819,14613.68692,138638.3437,437882.6256,313.8277778,321.0881168,317.7870091,2.968077338,0.045007414,2.094215255,0.00016616,0.00020579,2.135493627,1.779567282,0.177963173,44.75876047
260,174860.6697,369931.4978,53619425.82,274.8715753,1.96453308,0,0,61310.51705,452496.3125,441252.5833,195070.8281,71471.89324,263807.2671,68743.68738,108848.9371,372656.2042,285.0783784,268.8661348,270.6702128,7.254782156,0.045007414,2.094215255,0.00016616,0.00020579,2.171871635,1.757194525,0.207338555,44.75876047
261,95604.04942,225268.2637,35583677.76,274.4294405,1.810101538,0,0,53378.06749,452496.3125,331567.6703,129664.2142,106900.4123,169368.4137,108105.6398,54677.82291,224046.2366,294.3861386,258.1440129,270.7581699,15.02179725,0.045007414,2.094215255,0.00016616,0.00020579,2.025917786,1.594285289,0.215816249,44.75876047
262,19626.13936,58217.1696,10253089.66,265.6858238,1.789077111,0,0,13917.14813,452496.3125,155766.9709,38591.03024,98496.0899,49623.2706,97996.44756,9092.650453,58715.92105,286.6321839,252.9367816,257.4885057,14.92742556,0.045007414,2.094215255,0.00016616,0.00020579,2.085681683,1.49247254,0.296604571,44.75876047
263,550.5036727,2576.257118,327316.74,161.5777778,1.715058987,0,0,391.3326496,452496.3125,26828.00372,2025.753445,24738.43127,1727.396281,24851.05324,730.0720648,2457.468346,182.6,143.7333333,158.4,16.02556599,0.045007414,2.094215255,0.00016616,0.00020579,2.04991636,1.380201614,0.334857373,44.75876047
264,14.47623696,251585.1192,141657321.1,563.0916206,0.009565399,1,1,3.075244224,452382.4063,261114.9341,251570.643,9653.505805,251029.6624,9797.374407,411.5898107,251441.2522,543.7884438,577.7203039,567.7661142,14.2415109,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
265,1.697830303,437210.2497,246118780.1,562.9322186,0.009565399,1,1,5.298296969,452382.4063,452382.4063,437208.5519,15172.16912,437348.3877,15025.61928,8.399792123,437356.7874,532.5803668,583.7030744,572.5132147,21.94279568,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
266,10.00826262,432628.0582,241571745.8,558.3949763,0.009565399,1,1,4.979380148,452382.4063,452382.4063,432618.0499,19754.34422,432713.9342,19612.08335,56.38583459,432770.3201,543.6057263,571.3970627,560.18214,11.41592631,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
267,3.395660606,431589.5298,236197637,547.2780942,0.009565399,1,1,4.90327021,452382.4063,452382.4063,431586.1341,20792.87973,431267.2837,21056.13354,58.97726426,431326.261,536.39246,557.5272579,547.9145647,8.639974614,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
268,869.8252372,427251.5659,237893510.2,557.9355013,0.009565399,1,1,5.559385923,452382.4063,452382.4063,426381.7407,25130.83599,427365.8491,24849.17582,167.3703229,427533.2195,544.9560302,567.5914158,561.259058,9.535012422,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.00449835,0.00506705,44.75876047
269,309.1838208,419470.8572,235625357,562.1347847,0.282921516,1,0,7.755530878,452382.4063,452382.4063,419161.6734,32911.54569,417397.3589,33107.6016,1877.442781,419274.8017,552.1086631,566.9748201,567.3208709,7.090946054,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.551210583,0.268289067,44.75876047
270,861.2467586,411530.8219,213316833.6,519.4366627,0.487499341,0,0,65.61737887,452382.4063,452382.4063,410669.5751,40851.58452,409990.7002,41012.16243,1379.531746,411370.2319,514.2667275,524.3082878,519.7349727,4.104873118,0.045007414,2.094215255,0.00016616,0.00020579,0.014632449,0.960366234,0.472866892,44.75876047
271,207.1352894,438445.1762,227106351.9,518.2260112,0.491887371,0,0,26.24670347,452382.4063,452382.4063,438238.0409,13937.22042,439907.1183,12433.65796,41.64152181,439948.7598,510.8372597,521.8824405,521.9583333,5.224728145,0.045007414,2.094215255,0.00016616,0.00020579,0.020610861,0.963163882,0.471276511,44.75876047
272,0,451628.4902,229319591.5,507.7615707,0.182330693,0,0,1.699607256,452382.4063,452382.4063,451628.4902,753.9259834,451466.3821,906.7307064,9.293386662,451475.6755,498.8589365,510.8338257,513.5919498,6.395023246,0.045007414,2.094215255,0.00016616,0.00020579,0.182330693,,,44.75876047
273,18.31869422,449842.8033,222867435.1,495.454211,0.182330693,0,0,1.696415701,452382.4063,452382.4063,449824.4846,2539.596633,449990.4216,2154.993455,236.9813537,450227.4029,481.1383211,500.9856909,504.2386209,10.20960057,0.045007414,2.094215255,0.00016616,0.00020579,0.182330693,,,44.75876047
274,8.131713021,447958.6658,218759085.7,488.3554525,0.182330693,0,0,1.69341237,452382.4063,452382.4063,447950.5341,4423.741255,447726.2467,4324.373517,331.7917905,448058.0385,476.453951,493.1239245,495.4884818,8.470815975,0.045007414,2.094215255,0.00016616,0.00020579,0.182330693,,,44.75876047
275,1121.997697,444033.5361,214147586.2,483.4996781,0.182330693,0,0,1.690597264,452382.4063,452382.4063,442911.5384,8348.85661,441739.6789,9361.836058,1280.878873,443020.5578,468.6943985,489.5349062,492.2697296,10.52828074,0.045007414,2.094215255,0.00016616,0.00020579,0.182330693,,,44.75876047
276,728.0117525,440098.248,214027647.5,487.1236826,0.630363815,0,0,2.76781957,452382.4063,452382.4063,439370.2362,12284.15976,437310.5031,14745.56684,326.340857,437636.844,479.5092593,491.0049061,490.8568825,5.38454951,0.045007414,2.094215255,0.00016616,0.00020579,0.215679778,1.045047852,0.414684037,44.75876047
277,4599.690385,376083.617,181857975.4,489.5446678,0.394484532,0,0,227.8656185,452382.4063,452382.4063,371483.9266,76298.7964,371799.9728,79628.14729,954.2699816,372754.2427,490.3399734,490.6583748,487.6356551,1.356119952,0.045007414,2.094215255,0.00016616,0.00020579,0.097026198,0.691942865,0.297458333,44.75876047
278,432.1424794,446448.4882,234263846.2,525.2360107,0.833913412,0,0,115.3346229,452382.4063,452382.4063,446016.3458,5933.916662,446147.607,6125.413963,109.3760104,446256.983,515.7291834,530.8287818,529.1500669,6.757186052,0.045007414,2.094215255,0.00016616,0.00020579,0.506393347,1.161433477,0.327520065,44.75876047
279,19580.18315,430475.3129,216964261.6,528.0283117,0.973876177,0,0,1925.093662,452382.4063,452382.4063,410895.1298,21907.10345,425128.2878,22491.15749,4762.949961,429891.2378,522.6046319,530.7621212,530.7181818,3.835162664,0.045007414,2.094215255,0.00016616,0.00020579,0.607368082,1.340384272,0.366508095,44.75876047
280,4582.175943,298810.8763,153628278.4,522.1389967,0.971897858,0,0,2142.38269,452382.4063,452382.4063,294228.7004,153571.5223,296552.6816,153856.034,1973.683104,298526.3647,522.5819098,522.4098749,521.4252054,0.509589732,0.045007414,2.094215255,0.00016616,0.00020579,0.609621235,1.33417448,0.362276622,44.75876047
281,238.4111089,438843.7299,255980142.1,583.6229773,1.210385541,0,0,2541.489064,452382.4063,452382.4063,438605.3188,13538.67765,438198.3767,13892.54092,291.4906362,438489.8674,566.0579827,594.8350863,589.975863,12.57775257,0.045007414,2.094215255,0.00016616,0.00020579,0.867883649,1.552887432,0.342501891,44.75876047
282,1304.737882,447310.8912,264900442,593.938985,1.161764178,0,0,3241.730807,452382.4063,452382.4063,446006.1533,5071.508499,446366.6363,4904.763393,1111.006459,447477.6428,574.5799266,605.6629979,601.5740304,13.7903292,0.045007414,2.094215255,0.00016616,0.00020579,0.806299713,1.517228644,0.355464466,44.75876047
283,412.3046752,451429.465,269733220.7,598.055339,1.301222655,0,0,5887.813179,452382.4063,452382.4063,451017.1603,952.9295713,451261.8325,937.38098,183.1869488,451445.0194,579.9549234,607.7964406,606.4146532,12.81135227,0.045007414,2.094215255,0.00016616,0.00020579,0.957643827,1.644801483,0.343578828,44.75876047
284,2889.439093,446097.933,268215632.9,605.1680791,1.331379958,0,0,3994.560864,452382.4063,452382.4063,443208.4939,6284.473881,445203.0009,6743.692602,435.7168542,445638.7177,574.8375706,619.3502825,621.3163842,21.46192283,0.045007414,2.094215255,0.00016616,0.00020579,1.002789838,1.659970078,0.32859012,44.75876047
285,19081.82436,424747.6189,241379281.1,595.0200494,1.479803657,0,0,10374.18135,452382.4063,452382.4063,405665.7945,27634.77893,418126.2792,26081.97919,8174.158782,426300.438,584.8954802,599.9526144,600.2120536,7.159934952,0.045007414,2.094215255,0.00016616,0.00020579,1.18893872,1.770668593,0.290864936,44.75876047
286,47488.93748,311001.1412,137369501.9,521.3022393,1.366024829,0,0,5912.204792,452382.4063,452382.4063,263512.2037,141381.2718,259833.169,143423.5861,49125.64779,308958.8168,527.6685499,520.2306492,516.0075188,4.820521455,0.045007414,2.094215255,0.00016616,0.00020579,1.094686463,1.637363195,0.271338366,44.75876047
287,124284.0282,396370.5438,127810457.6,469.7419765,1.522034145,0,0,16220.84477,452382.4063,452382.4063,272086.5155,56011.86585,307878.9217,56243.21776,88260.27686,396139.1986,492.7834835,462.3165468,454.1258993,16.63239729,0.045007414,2.094215255,0.00016616,0.00020579,1.329697466,1.714370824,0.192336679,44.75876047
288,129772.5828,374784.0484,96564949.22,394.1242054,1.785554237,0,0,32478.00728,452382.4063,452382.4063,245011.4657,77598.35107,294671.3969,76324.79653,81386.20613,376057.603,432.4369139,377.9923858,371.9433164,27.20349899,0.045007414,2.094215255,0.00016616,0.00020579,1.569180537,2.001927938,0.216373701,44.75876047
289,171694.5204,417644.6331,92953140.99,377.9349396,1.937825163,0,0,24633.58781,452382.4063,452382.4063,245950.1127,34737.7866,285695.8593,45354.05208,121332.4847,407028.3441,403.5059524,365.5237342,364.7751323,18.08401913,0.045007414,2.094215255,0.00016616,0.00020579,1.778520161,2.097130166,0.159305003,44.75876047
290,68036.52655,333700.33,98616314.02,371.2071902,1.969794087,0,0,18602.1272,452382.4063,452382.4063,265663.8035,118682.0897,297596.4886,117038.7631,37747.1445,335343.6331,394.6360709,360.771327,358.2141726,16.59958027,0.045007414,2.094215255,0.00016616,0.00020579,1.734646354,2.20494182,0.235147733,44.75876047
291,12424.27529,303053.1345,148960910.9,512.5468658,1.738098768,0,0,15524.71758,452382.4063,452382.4063,290628.8592,149329.2617,299620.1168,147637.4266,5124.856114,304744.9729,518.5031928,510.8037532,508.3336514,4.330798583,0.045007414,2.094215255,0.00016616,0.00020579,1.561997206,1.91420033,0.176101562,44.75876047
292,9856.083663,208424.6636,118450003.8,596.519368,1.750684664,0,0,26027.38924,452382.4063,452382.4063,198568.5799,243957.7359,201614.6596,246233.8289,4533.921593,206148.5812,598.7966457,598.6807292,592.0807292,3.138948365,0.045007414,2.094215255,0.00016616,0.00020579,1.544733647,1.956635681,0.205951017,44.75876047
293,16467.07754,393662.0529,243269435,644.9434666,1.76461151,0,0,8872.17666,452382.4063,452382.4063,377194.9754,58720.35165,388309.2508,59270.71575,4802.44688,393111.6977,642.1040305,653.6331522,639.0932173,6.266270821,0.045007414,2.094215255,0.00016616,0.00020579,1.567668649,1.961554372,0.196942862,44.75876047
